name,retinue,weapon,shield,armor,ranged,has_tiltyard,size,extra_tags,upkeep_per_retinue,playstyle,tiltyard_mastery,pursuits,military_pursuit_count,domain_count
"MaA/BattleAxe+Crossbow/Chain (TY) [(EInd, EProw, NPie, NCun), Florentine, ImmU, Nimble, Serr]|M7",Man-at-Arms,Battle Axe,,Chainmail,Crossbow,True,25,"Nimble,Immune Unwieldy,Parry,Serrated,Immune Blocked,Florentine",1200,,False,Animal Husbandry|Armory|Blacksmith|Carpentry|Coliseum|Conditioning Field|Fletchery|Forge|Furnace|Master Workshop|Tannery|Tiltyard,7,12
"MaA/BattleAxe+Javelin/FullPlate (TY) [RoPaM, (EInd, SProw, NPie, NCun), Florentine, ImmU, Nimble, Parry +1, Riposte, Temp]|M7",Man-at-Arms,Battle Axe,,Full Plate,Javelin,True,25,"Parry +1,Nimble,Immune Unwieldy,Immune Blocked,Immune Strain,Parry,Tempered,Drilled,Riposte,Florentine",1400,,False,Animal Husbandry|Armory|Blacksmith|Carpentry|Coliseum|Conditioning Field|Fletchery|Furnace|Gilded Foundry|Grand Tournament|Royal Pavilion|Stable|Tannery|Tiltyard,7,16
"MaA/Spears+Longbow/Tower/Cloth (TY) [(EInd, EProw, NPie, NCun), Florentine, ImmU, Nimble, Recover 8]|M7",Man-at-Arms,Spears,Tower Shield,Cloth,Longbow,True,25,"Nimble,Immune Unwieldy,Recover 8,Parry,Immune Blocked,Florentine",1600,,False,Apothecary|Blacksmith|Carpentry|Coliseum|Conditioning Field|Fletchery|Forge|Furnace|Herb Garden|Joinery|Tiltyard,7,12
"MaA/Cavalry Spear/Kite/FullPlate [(EInd, RProw, EPie, NCun), Enduring, Nimble, Rec 6, Recover 7, Recover 8, Shake+1, Temp]|M7",Man-at-Arms,Cavalry Spear,Kite Shield,Full Plate,,False,25,"Enduring,Nimble,Recover 8,Immune Blocked,Recover 7,Recover 6,Tempered,Shake +1",1300,,False,Alchemy|Animal Husbandry|Apothecary|Armory|Blacksmith|Carpentry|Coliseum|Conditioning Field|Furnace|Gilded Foundry|Herb Garden|Hospitaller|Infirmary|Joinery|Stable|Tannery,7,15
"MaA/FarmTools/Tower/Leather [(EInd, RProw, EPie, NCun), Enduring, Nimble, Rec 6, Recover 7, Recover 8, Serr, Shake+1]|M7",Man-at-Arms,Farm Tools,Tower Shield,Leather,,False,25,"Enduring,Nimble,Recover 8,Serrated,Immune Blocked,Recover 7,Recover 6,Shake +1",1300,,False,Alchemy|Animal Husbandry|Apothecary|Blacksmith|Carpentry|Coliseum|Conditioning Field|Forge|Furnace|Herb Garden|Hospitaller|Infirmary|Joinery|Master Workshop|Tannery,7,15
"MaA/Halberd+Longbow/Cloth (TY) [(RInd, EProw, NPie, NCun), Florentine, ImmU, Nimble, Recover 8]|M7",Man-at-Arms,Halberd,,Cloth,Longbow,True,25,"Nimble,Immune Unwieldy,Recover 8,Parry,Immune Blocked,Florentine",1800,,False,Apothecary|Blacksmith|Carpentry|Coliseum|Conditioning Field|Fletchery|Furnace|Herb Garden|Tiltyard,7,9
"MaA/Flail+Javelin/Kite/Chain (TY) [(RInd, EProw, NPie, NCun), Florentine, ImmU, Nimble]|M7",Man-at-Arms,Flail,Kite Shield,Chainmail,Javelin,True,25,"Nimble,Immune Unwieldy,Parry,Immune Blocked,Florentine",700,,False,Animal Husbandry|Armory|Blacksmith|Butchery|Carpentry|Coliseum|Conditioning Field|Fletchery|Furnace|Joinery|Tannery|Tiltyard,7,9
"MaA/Arming+Javelin/Tower/Cloth (TY) [(EInd, EProw, NPie, NCun), Florentine, ImmU, Nimble, Recover 8]|M7",Man-at-Arms,Arming Sword,Tower Shield,Cloth,Javelin,True,25,"Nimble,Immune Unwieldy,Recover 8,Parry,Immune Blocked,Florentine",1600,,False,Apothecary|Blacksmith|Carpentry|Coliseum|Conditioning Field|Fletchery|Forge|Furnace|Herb Garden|Joinery|Tiltyard,7,12
"MaA/BattleAxe+HuntBow/FullPlate (TY) [(EInd, EProw, NPie, NCun), Florentine, ImmU, Nimble, Temp]|M7",Man-at-Arms,Battle Axe,,Full Plate,Hunting Bow,True,25,"Nimble,Immune Unwieldy,Parry,Tempered,Immune Blocked,Florentine",900,,False,Animal Husbandry|Armory|Blacksmith|Butchery|Carpentry|Coliseum|Conditioning Field|Fletchery|Furnace|Gilded Foundry|Tannery|Tiltyard,7,12
"MaA/Daggers+HuntBow/FullPlate (TY) [MiMiStI, (EInd, SProw, NPie, NCun), Florentine, ImmU, Nimble, Temp]|M7",Man-at-Arms,Daggers,,Full Plate,Hunting Bow,True,25,"Nimble,Immune Unwieldy,Immune Blocked,MaxInit3,Parry,Seize: first,Tempered,Init +1,Florentine",1400,,False,Animal Husbandry|Armory|Blacksmith|Carpentry|Coliseum|Conditioning Field|Fletchery|Furnace|Gilded Foundry|Ministry of Military Strategy|Tannery|Tiltyard,7,16
"MaA/Spears/FullPlate (DW) [(EInd, EProw, NPie, NCun), DW, Florentine, ImmU, Nimble, Serr, Temp]|M7",Man-at-Arms,Spears,,Full Plate,,True,25,"Nimble,Immune Unwieldy,Serrated,Immune Blocked,Parry,Tempered,Dual Wield,Florentine",1400,,False,Animal Husbandry|Armory|Blacksmith|Carpentry|Coliseum|Conditioning Field|Fletchery|Furnace|Gilded Foundry|Master Workshop|Tannery|Tiltyard,7,12
"MaA/ShortSword+HuntBow/Targe/Cloth (TY) [(RInd, EProw, NPie, NCun), Florentine, ImmU, Nimble, Parry +1, Recover 8, Riposte]|M7",Man-at-Arms,Short Sword,Targe Shield,Cloth,Hunting Bow,True,25,"Parry +1,Nimble,Immune Unwieldy,Recover 8,Immune Blocked,Parry,Riposte,Florentine",1600,,False,Apothecary|Blacksmith|Carpentry|Coliseum|Conditioning Field|Fletchery|Furnace|Grand Tournament|Herb Garden|Joinery|Tiltyard,7,9
"MaA/Flail+Longbow/Kite/Cloth (TY) [(RInd, EProw, NPie, NCun), Florentine, ImmU, Nimble]|M7",Man-at-Arms,Flail,Kite Shield,Cloth,Longbow,True,25,"Nimble,Immune Unwieldy,Parry,Immune Blocked,Florentine",700,,False,Animal Husbandry|Armory|Blacksmith|Butchery|Carpentry|Coliseum|Conditioning Field|Fletchery|Furnace|Joinery|Tannery|Tiltyard,7,9
"MaA/Cudgel/Cloth [RoPaM, (EInd, SProw, EPie, NCun), Enduring, Nimble, Parry +1, Rec 6, Recover 7, Recover 8, Riposte, Serr, Shake+1]|M7",Man-at-Arms,Cudgel,,Cloth,,False,25,"Enduring,Parry +1,Nimble,Recover 8,Serrated,Immune Blocked,Recover 7,Immune Strain,Recover 6,Parry,Drilled,Riposte,Shake +1",1700,,False,Alchemy|Apothecary|Blacksmith|Coliseum|Conditioning Field|Furnace|Grand Tournament|Herb Garden|Hospitaller|Infirmary|Master Workshop|Royal Pavilion|Stable|Tiltyard,7,22
"MaA/Lance/Heater/Leather [ABFM, (SInd, RProw, NPie, NCun), Nimble, Serr, Temp]|M7",Man-at-Arms,Lance,Heater Shield,Leather,,False,25,"ABF,Nimble,Tempered,Serrated,Immune Blocked",200,,False,ABF|Animal Husbandry|Armory|Blacksmith|Butchery|Carpentry|Coliseum|Conditioning Field|Forge|Furnace|Gilded Foundry|Joinery|Master Workshop|Stable|Tannery,7,13
"MaA/Flail/Kite/FullPlate [(EInd, RProw, EPie, NCun), Enduring, Nimble, Rec 6, Recover 7, Recover 8, Shake+1, Temp]|M7",Man-at-Arms,Flail,Kite Shield,Full Plate,,False,25,"Enduring,Nimble,Recover 8,Immune Blocked,Recover 7,Recover 6,Tempered,Shake +1",800,,False,Alchemy|Animal Husbandry|Apothecary|Armory|Blacksmith|Butchery|Carpentry|Coliseum|Conditioning Field|Furnace|Gilded Foundry|Herb Garden|Hospitaller|Infirmary|Joinery|Tannery,7,15
"MaA/2HBastard+Longbow/Leather (TY) [(EInd, EProw, NPie, NCun), Florentine, ImmU, Nimble]|M7",Man-at-Arms,2HBastard,,Leather,Longbow,True,25,"Nimble,Immune Unwieldy,Parry,Immune Blocked,Florentine",1100,,False,Animal Husbandry|Blacksmith|Butchery|Carpentry|Coliseum|Conditioning Field|Fletchery|Forge|Furnace|Tannery|Tiltyard,7,12
"MaA/ShortSword+Longbow/Targe/Chain (TY) [(EInd, EProw, NPie, NCun), Florentine, ImmU, Nimble, Parry +1, Riposte, Serr]|M7",Man-at-Arms,Short Sword,Targe Shield,Chainmail,Longbow,True,25,"Parry +1,Nimble,Immune Unwieldy,Serrated,Immune Blocked,Parry,Riposte,Florentine",1000,,False,Animal Husbandry|Armory|Blacksmith|Carpentry|Coliseum|Conditioning Field|Fletchery|Furnace|Grand Tournament|Joinery|Master Workshop|Tannery|Tiltyard,7,12
"MaA/WarHammer/Gothic [ABFM, OuInPoI, (SInd, RProw, NPie, SCun), Nimble, Serr, Temp]|M7",Man-at-Arms,War Hammer,,Gothic Plate,,False,25,"ABF,Nimble,Serrated,Immune Blocked,Outrider: once,confers:Strain,Tempered,confers:Blocked",400,,False,ABF|Animal Husbandry|Armory|Blacksmith|Butchery|Coliseum|Conditioning Field|Forge|Furnace|Gilded Foundry|Master Workshop|Outrider Intercept Post|Stable|Tannery,7,23
"MaA/Pike+Longbow/Cloth (TY) [MiMiStM, (RInd, SProw, NPie, NCun), Florentine, ImmU, Nimble]|M7",Man-at-Arms,Pike,,Cloth,Longbow,True,25,"Parry +1,Nimble,Immune Unwieldy,Immune Blocked,MaxInit3,Init +1,Parry,Seize: first,Crit 8,Florentine",1800,,False,Blacksmith|Carpentry|Coliseum|Conditioning Field|Fletchery|Furnace|Ministry of Military Strategy|Tiltyard|University|War College,7,13
"MaA/Spears+Longbow/Targe/Leather (TY) [RoPaM, (EInd, SProw, NPie, NCun), Florentine, ImmU, Nimble, Parry +1, Riposte, Serr]|M7",Man-at-Arms,Spears,Targe Shield,Leather,Longbow,True,25,"Parry +1,Nimble,Immune Unwieldy,Serrated,Immune Blocked,Immune Strain,Parry,Drilled,Riposte,Florentine",1200,,False,Animal Husbandry|Blacksmith|Carpentry|Coliseum|Conditioning Field|Fletchery|Furnace|Grand Tournament|Joinery|Master Workshop|Royal Pavilion|Tannery|Tiltyard,7,16
"MaA/Arming/Cloth (DW) [(RInd, EProw, NPie, NCun), DW, Florentine, ImmU, Nimble, Recover 8]|M7",Man-at-Arms,Arming Sword,,Cloth,,True,25,"Nimble,Immune Unwieldy,Recover 8,Parry,Dual Wield,Immune Blocked,Florentine",2000,,False,Apothecary|Blacksmith|Carpentry|Coliseum|Conditioning Field|Fletchery|Furnace|Herb Garden|Tiltyard,7,9
"MaA/Spears+HuntBow/Kite/FullPlate (TY) [OuInPoI, (EInd, EProw, NPie, SCun), Florentine, ImmU, Nimble, Temp]|M7",Man-at-Arms,Spears,Kite Shield,Full Plate,Hunting Bow,True,25,"Nimble,Immune Unwieldy,Immune Blocked,Outrider: once,confers:Strain,Parry,Tempered,confers:Blocked,Florentine",1200,,False,Animal Husbandry|Armory|Blacksmith|Carpentry|Coliseum|Conditioning Field|Fletchery|Furnace|Gilded Foundry|Joinery|Outrider Intercept Post|Tannery|Tiltyard,7,22
"MaA/Spears+Crossbow/Tower/Leather (TY) [(EInd, EProw, NPie, NCun), Florentine, ImmU, Nimble, Serr]|M7",Man-at-Arms,Spears,Tower Shield,Leather,Crossbow,True,25,"Nimble,Immune Unwieldy,Parry,Serrated,Immune Blocked,Florentine",1200,,False,Animal Husbandry|Blacksmith|Carpentry|Coliseum|Conditioning Field|Fletchery|Forge|Furnace|Joinery|Master Workshop|Tannery|Tiltyard,7,12
"MaA/BattleAxe/Cloth [MiMiStM, (RInd, SProw, EPie, NCun), Enduring, Nimble, Rec 6, Recover 7, Recover 8, Shake+1]|M7",Man-at-Arms,Battle Axe,,Cloth,,False,25,"Enduring,Parry +1,Nimble,Recover 8,Immune Blocked,Recover 7,MaxInit3,Init +1,Recover 6,Seize: first,Parry,Crit 8,Shake +1",1900,,False,Alchemy|Apothecary|Blacksmith|Coliseum|Conditioning Field|Furnace|Herb Garden|Hospitaller|Infirmary|Ministry of Military Strategy|Stable|University|War College,7,19
"MaA/Arming+Longbow/Kite/FullPlate (TY) [(EInd, EProw, NPie, NCun), Florentine, ImmU, Nimble, Temp]|M7",Man-at-Arms,Arming Sword,Kite Shield,Full Plate,Longbow,True,25,"Nimble,Immune Unwieldy,Parry,Tempered,Immune Blocked,Florentine",700,,False,Animal Husbandry|Armory|Blacksmith|Butchery|Carpentry|Coliseum|Conditioning Field|Fletchery|Furnace|Gilded Foundry|Joinery|Tannery|Tiltyard,7,12
"MaA/Javelin/Cloth [(RInd, EProw, NPie, NCun), Florentine, ImmU, Nimble, Recover 8]|M7",Man-at-Arms,Farm Tools,,Cloth,Javelin,True,25,"Nimble,Immune Unwieldy,Recover 8,Parry,Immune Blocked,Florentine",1800,,False,Apothecary|Blacksmith|Carpentry|Coliseum|Conditioning Field|Fletchery|Furnace|Herb Garden|Tiltyard,7,9
"MaA/Pitchfork+HuntBow/Chain (TY) [(EInd, EProw, NPie, NCun), Florentine, ImmU, Nimble, Serr]|M7",Man-at-Arms,Pitchfork,,Chainmail,Hunting Bow,True,25,"Nimble,Immune Unwieldy,Parry,Serrated,Immune Blocked,Florentine",1200,,False,Animal Husbandry|Armory|Blacksmith|Carpentry|Coliseum|Conditioning Field|Fletchery|Furnace|Master Workshop|Tannery|Tiltyard,7,12
"MaA/Crossbow/Chain [(EInd, EProw, NPie, NCun), Florentine, ImmU, Nimble, Serr]|M7",Man-at-Arms,Farm Tools,,Chainmail,Crossbow,True,25,"Nimble,Immune Unwieldy,Parry,Serrated,Immune Blocked,Florentine",1200,,False,Animal Husbandry|Armory|Blacksmith|Carpentry|Coliseum|Conditioning Field|Fletchery|Forge|Furnace|Master Workshop|Tannery|Tiltyard,7,12
"MaA/Flail+Crossbow/Tower/Leather (TY) [(EInd, EProw, NPie, NCun), Florentine, ImmU, Nimble]|M7",Man-at-Arms,Flail,Tower Shield,Leather,Crossbow,True,25,"Nimble,Immune Unwieldy,Parry,Immune Blocked,Florentine",1400,,False,Animal Husbandry|Blacksmith|Carpentry|Coliseum|Conditioning Field|Fletchery|Forge|Furnace|Joinery|Stable|Tannery|Tiltyard,7,12
"MaA/Daggers+Javelin/Chain (TY) [(EInd, EProw, NPie, NCun), Florentine, ImmU, Nimble, Serr]|M7",Man-at-Arms,Daggers,,Chainmail,Javelin,True,25,"Nimble,Immune Unwieldy,Parry,Serrated,Immune Blocked,Florentine",1200,,False,Animal Husbandry|Armory|Blacksmith|Carpentry|Coliseum|Conditioning Field|Fletchery|Furnace|Master Workshop|Tannery|Tiltyard,7,12
"MaA/Morningstar+Crossbow/FullPlate (TY) [(EInd, EProw, NPie, NCun), Florentine, ImmU, Nimble, Serr, Temp]|M7",Man-at-Arms,Morningstar,,Full Plate,Crossbow,True,25,"Nimble,Immune Unwieldy,Parry,Tempered,Serrated,Immune Blocked,Florentine",1200,,False,Animal Husbandry|Armory|Blacksmith|Carpentry|Coliseum|Conditioning Field|Fletchery|Forge|Furnace|Gilded Foundry|Master Workshop|Tannery|Tiltyard,7,12
"MaA/FarmTools/FullPlate [(EInd, RProw, EPie, NCun), Enduring, Nimble, Rec 6, Recover 7, Recover 8, Serr, Shake+1, Temp]|M7",Man-at-Arms,Farm Tools,,Full Plate,,False,25,"Enduring,Nimble,Recover 8,Serrated,Immune Blocked,Recover 7,Recover 6,Tempered,Shake +1",800,,False,Alchemy|Animal Husbandry|Apothecary|Armory|Blacksmith|Butchery|Coliseum|Conditioning Field|Furnace|Gilded Foundry|Herb Garden|Hospitaller|Infirmary|Master Workshop|Tannery,7,15
"MaA/Arming/Kite/Cloth [(RInd, RProw, EPie, NCun), Enduring, Nimble, Rec 6, Recover 7, Recover 8, Shake+1]|M7",Man-at-Arms,Arming Sword,Kite Shield,Cloth,,False,25,"Enduring,Nimble,Recover 6,Recover 8,Immune Blocked,Recover 7,Shake +1",800,,False,Alchemy|Animal Husbandry|Apothecary|Armory|Blacksmith|Butchery|Carpentry|Coliseum|Conditioning Field|Furnace|Herb Garden|Hospitaller|Infirmary|Joinery|Tannery,7,12
"MaA/Poleaxe+HuntBow/Gothic (TY) [ABFM, (SInd, EProw, NPie, NCun), Florentine, ImmU, Nimble, Serr, Temp]|M8",Man-at-Arms,Poleaxe,,Gothic Plate,Hunting Bow,True,25,"ABF,Nimble,Immune Unwieldy,Serrated,Immune Blocked,Parry,Tempered,Florentine",700,,False,ABF|Animal Husbandry|Armory|Blacksmith|Carpentry|Coliseum|Conditioning Field|Fletchery|Forge|Furnace|Gilded Foundry|Master Workshop|Stable|Tannery|Tiltyard,8,16
"MaA/Spears/Tower/Cloth [(EInd, RProw, EPie, RCun), Enduring, Nimble, Poison, Rec 6, Recover 7, Recover 8, Serr, Shake+1]|M8",Man-at-Arms,Spears,Tower Shield,Cloth,,False,25,"Enduring,Nimble,Recover 8,Serrated,Immune Blocked,Recover 7,Poison,Recover 6,Shake +1",1400,,False,Academy|Alchemy|Apothecary|Blacksmith|Carpentry|Coliseum|Conditioning Field|Forge|Furnace|Herb Garden|Hospitaller|Infirmary|Joinery|Master Workshop|Toxicarium,8,18
"MaA/2HBastard+HuntBow/Cloth (TY) [(EInd, EProw, EPie, NCun), Enduring, Florentine, ImmU, Nimble, Rec 6, Recover 7, Recover 8, Serr, Shake+1]|M8",Man-at-Arms,2HBastard,,Cloth,Hunting Bow,True,25,"Enduring,Nimble,Immune Unwieldy,Recover 8,Serrated,Immune Blocked,Recover 7,Recover 6,Parry,Shake +1,Florentine",1500,,False,Alchemy|Apothecary|Blacksmith|Carpentry|Coliseum|Conditioning Field|Fletchery|Forge|Furnace|Herb Garden|Hospitaller|Infirmary|Master Workshop|Tiltyard,8,18
"MaA/Flail+HuntBow/Tower/FullPlate (TY) [(EInd, EProw, NPie, NCun), Florentine, ImmU, Nimble, Parry +1, Recover 8, Riposte, Temp]|M8",Man-at-Arms,Flail,Tower Shield,Full Plate,Hunting Bow,True,25,"Parry +1,Nimble,Immune Unwieldy,Recover 8,Immune Blocked,Parry,Tempered,Riposte,Florentine",1200,,False,Animal Husbandry|Apothecary|Armory|Blacksmith|Carpentry|Coliseum|Conditioning Field|Fletchery|Forge|Furnace|Gilded Foundry|Grand Tournament|Herb Garden|Joinery|Tannery|Tiltyard,8,12
"MaA/Pilum/Cloth [RoPaM, ABFM, (SInd, SProw, NPie, NCun), Florentine, ImmU, Nimble, Parry +1, Riposte, Serr, Temp]|M8",Man-at-Arms,Farm Tools,,Cloth,Pilum,True,25,"ABF,Nimble,Immune Unwieldy,Parry +1,Serrated,Immune Blocked,Immune Strain,Parry,Tempered,Drilled,Riposte,Florentine",700,,False,ABF|Armory|Blacksmith|Carpentry|Coliseum|Conditioning Field|Fletchery|Forge|Furnace|Gilded Foundry|Grand Tournament|Master Workshop|Royal Pavilion|Stable|Tannery|Tiltyard,8,20
"MaA/Cavalry Spear/Buckler/Cloth [(RInd, RProw, EPie, RCun), Enduring, Nimble, Poison, Rec 6, Recover 7, Recover 8, Shake+1]|M8",Man-at-Arms,Cavalry Spear,Buckler Shield,Cloth,,False,25,"Enduring,Nimble,Recover 8,Immune Blocked,Recover 7,Poison,Recover 6,Shake +1",1600,,False,Academy|Alchemy|Apothecary|Blacksmith|Carpentry|Coliseum|Conditioning Field|Furnace|Herb Garden|Hospitaller|Infirmary|Joinery|Stable|Toxicarium,8,15
"MaA/FarmTools/Kite/Leather [MiMiStM, (RInd, SProw, NPie, NCun), Nimble, Recover 8]|M8",Man-at-Arms,Farm Tools,Kite Shield,Leather,,False,25,"Parry +1,Nimble,Recover 8,Immune Blocked,MaxInit3,Init +1,Parry,Seize: first,Crit 8",1400,,False,Animal Husbandry|Apothecary|Armory|Blacksmith|Carpentry|Coliseum|Conditioning Field|Furnace|Herb Garden|Joinery|Ministry of Military Strategy|Tannery|University|War College,8,13
"MaA/Arming+Javelin/Kite/FullPlate (TY) [(EInd, EProw, NPie, NCun), Florentine, ImmU, Nimble, Recover 8, Temp]|M8",Man-at-Arms,Arming Sword,Kite Shield,Full Plate,Javelin,True,25,"Nimble,Immune Unwieldy,Recover 8,Parry,Tempered,Immune Blocked,Florentine",1200,,False,Animal Husbandry|Apothecary|Armory|Blacksmith|Carpentry|Coliseum|Conditioning Field|Fletchery|Furnace|Gilded Foundry|Herb Garden|Joinery|Tannery|Tiltyard,8,12
"MaA/Morningstar+Pilum/Heater/Cloth (TY) [ABFM, (SInd, EProw, NPie, NCun), Florentine, ImmU, Nimble, Serr, Temp]|M8",Man-at-Arms,Morningstar,Heater Shield,Cloth,Pilum,True,25,"ABF,Nimble,Immune Unwieldy,Serrated,Immune Blocked,Parry,Tempered,Florentine",500,,False,ABF|Armory|Blacksmith|Carpentry|Coliseum|Conditioning Field|Fletchery|Forge|Furnace|Gilded Foundry|Joinery|Master Workshop|Stable|Tannery|Tiltyard,8,16
"MaA/2HBastard/Gothic [ABFM, (SInd, RProw, EPie, NCun), Enduring, Nimble, Rec 6, Recover 7, Recover 8, Serr, Shake+1, Temp]|M8",Man-at-Arms,2HBastard,,Gothic Plate,,False,25,"Enduring,ABF,Nimble,Recover 8,Serrated,Immune Blocked,Recover 7,Recover 6,Tempered,Shake +1",300,,False,ABF|Alchemy|Animal Husbandry|Apothecary|Armory|Blacksmith|Butchery|Coliseum|Conditioning Field|Forge|Furnace|Gilded Foundry|Herb Garden|Hospitaller|Infirmary|Master Workshop|Stable|Tannery,8,19
"MaA/Pitchfork+HuntBow/Chain (TY) [(RInd, EProw, NPie, NCun), Florentine, ImmU, Nimble, Recover 8]|M8",Man-at-Arms,Pitchfork,,Chainmail,Hunting Bow,True,25,"Nimble,Immune Unwieldy,Recover 8,Parry,Immune Blocked,Florentine",1400,,False,Animal Husbandry|Apothecary|Armory|Blacksmith|Carpentry|Coliseum|Conditioning Field|Fletchery|Furnace|Herb Garden|Tannery|Tiltyard,8,9
"MaA/Spears/Heater/Chain [RoPaI, ABFM, (SInd, SProw, NPie, NCun), Nimble, Serr, Temp]|M8",Man-at-Arms,Spears,Heater Shield,Chainmail,,False,25,"ABF,Nimble,Parry,Tempered,Serrated,Immune Blocked,Immune Strain",700,,False,ABF|Animal Husbandry|Armory|Blacksmith|Carpentry|Coliseum|Conditioning Field|Furnace|Gilded Foundry|Joinery|Master Workshop|Royal Pavilion|Stable|Tannery,8,20
"MaA/Daggers+Pilum/Gothic (TY) [ABFM, (SInd, EProw, NPie, NCun), Florentine, ImmU, Nimble, Serr, Temp]|M8",Man-at-Arms,Daggers,,Gothic Plate,Pilum,True,25,"ABF,Nimble,Immune Unwieldy,Serrated,Immune Blocked,Parry,Tempered,Florentine",700,,False,ABF|Animal Husbandry|Armory|Blacksmith|Carpentry|Coliseum|Conditioning Field|Fletchery|Forge|Furnace|Gilded Foundry|Master Workshop|Stable|Tannery|Tiltyard,8,16
"MaA/Spears+Arquebus/Targe/Chain (TY) [ABFM, (SInd, EProw, NPie, NCun), Florentine, ImmU, Nimble, Serr, Temp]|M8",Man-at-Arms,Spears,Targe Shield,Chainmail,Arquebus,True,25,"ABF,Nimble,Immune Unwieldy,Serrated,Immune Blocked,Parry,Tempered,Florentine",500,,False,ABF|Animal Husbandry|Armory|Blacksmith|Carpentry|Coliseum|Conditioning Field|Fletchery|Forge|Furnace|Gilded Foundry|Joinery|Master Workshop|Stable|Tannery|Tiltyard,8,16
"MaA/BattleAxe+Javelin/Leather (TY) [RoPaI, (RInd, SProw, NPie, NCun), Florentine, ImmU, Nimble]|M8",Man-at-Arms,Battle Axe,,Leather,Javelin,True,25,"Nimble,Immune Unwieldy,Parry,Immune Blocked,Immune Strain,Florentine",1100,,False,Animal Husbandry|Blacksmith|Butchery|Carpentry|Coliseum|Conditioning Field|Fletchery|Furnace|Royal Pavilion|Tannery|Tiltyard,8,13
"MaA/Morningstar+Javelin/Tower/Cloth (TY) [MiMiStM, (EInd, SProw, NPie, NCun), Florentine, ImmU, Nimble, Serr]|M8",Man-at-Arms,Morningstar,Tower Shield,Cloth,Javelin,True,25,"Parry +1,Nimble,Immune Unwieldy,Serrated,Immune Blocked,MaxInit3,Init +1,Parry,Seize: first,Crit 8,Florentine",1400,,False,Blacksmith|Carpentry|Coliseum|Conditioning Field|Fletchery|Forge|Furnace|Joinery|Master Workshop|Ministry of Military Strategy|Tiltyard|University|War College,8,16
"MaA/ShortSword+HuntBow/Tower/Cloth (TY) [(EInd, EProw, EPie, NCun), Enduring, Florentine, ImmU, Nimble, Rec 6, Recover 7, Recover 8, Serr, Shake+1]|M8",Man-at-Arms,Short Sword,Tower Shield,Cloth,Hunting Bow,True,25,"Enduring,Nimble,Immune Unwieldy,Recover 8,Serrated,Immune Blocked,Recover 7,Recover 6,Parry,Shake +1,Florentine",1300,,False,Alchemy|Apothecary|Blacksmith|Carpentry|Coliseum|Conditioning Field|Fletchery|Forge|Furnace|Herb Garden|Hospitaller|Infirmary|Joinery|Master Workshop|Tiltyard,8,18
"MaA/WarHammer+Crossbow/Leather (TY) [(EInd, EProw, NPie, NCun), Florentine, ImmU, Nimble, Recover 8]|M8",Man-at-Arms,War Hammer,,Leather,Crossbow,True,25,"Nimble,Immune Unwieldy,Recover 8,Parry,Immune Blocked,Florentine",1600,,False,Animal Husbandry|Apothecary|Blacksmith|Carpentry|Coliseum|Conditioning Field|Fletchery|Forge|Furnace|Herb Garden|Tannery|Tiltyard,8,12
"MaA/Bastard+Pilum/Tower/Gothic (TY) [ABFM, (SInd, EProw, NPie, NCun), Florentine, ImmU, Nimble, Serr, Temp]|M8",Man-at-Arms,Bastard Sword,Tower Shield,Gothic Plate,Pilum,True,25,"ABF,Nimble,Immune Unwieldy,Serrated,Immune Blocked,Parry,Tempered,Florentine",500,,False,ABF|Animal Husbandry|Armory|Blacksmith|Carpentry|Coliseum|Conditioning Field|Fletchery|Forge|Furnace|Gilded Foundry|Joinery|Master Workshop|Stable|Tannery|Tiltyard,8,16
"MaA/Flail/Kite/Gothic [ABFM, (SInd, RProw, NPie, NCun), Nimble, Serr, Temp]|M8",Man-at-Arms,Flail,Kite Shield,Gothic Plate,,False,25,"ABF,Nimble,Tempered,Serrated,Immune Blocked",200,,False,ABF|Animal Husbandry|Armory|Blacksmith|Butchery|Carpentry|Coliseum|Conditioning Field|Furnace|Gilded Foundry|Joinery|Master Workshop|Stable|Tannery,8,13
"MaA/FarmTools/Kite/FullPlate [MiMiStM, (EInd, SProw, NPie, NCun), Nimble, Recover 8, Temp]|M8",Man-at-Arms,Farm Tools,Kite Shield,Full Plate,,False,25,"Parry +1,Nimble,Recover 8,Immune Blocked,MaxInit3,Init +1,Parry,Seize: first,Tempered,Crit 8",1400,,False,Animal Husbandry|Apothecary|Armory|Blacksmith|Carpentry|Coliseum|Conditioning Field|Furnace|Gilded Foundry|Herb Garden|Joinery|Ministry of Military Strategy|Tannery|University|War College,8,16
